Id,MSSubClass_60,MSSubClass_20,MSSubClass_70,MSSubClass_50,MSSubClass_190,MSSubClass_45,MSSubClass_90,MSSubClass_120,MSSubClass_30,MSSubClass_85,MSSubClass_80,MSSubClass_160,MSSubClass_75,MSSubClass_180,MSSubClass_40,MSZoning_RL,MSZoning_RM,"MSZoning_C (all)",MSZoning_FV,MSZoning_RH,LotFrontage,LotArea,Street_Pave,Street_Grvl,Alley_NA,Alley_Grvl,Alley_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_WdShngl,RoofMatl_Metal,RoofMatl_WdShake,RoofMatl_Membran,RoofMatl_Tar&Grv,RoofMatl_Roll,RoofMatl_ClyTile,Exterior1st_VinylSd,Exterior1st_MetalSd,"Exterior1st_Wd Sdng",Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_AsbShng,Exterior1st_Stucco,Exterior1st_BrkComm,Exterior1st_AsphShn,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_CBlock,Exterior2nd_VinylSd,Exterior2nd_MetalSd,"Exterior2nd_Wd Shng",Exterior2nd_HdBoard,Exterior2nd_Plywood,"Exterior2nd_Wd Sdng",Exterior2nd_CmentBd,Exterior2nd_BrkFace,Exterior2nd_Stucco,Exterior2nd_AsbShng,"Exterior2nd_Brk Cmn",Exterior2nd_ImStucc,Exterior2nd_AsphShn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_BrkCmn,MasVnrType_NA,MasVnrArea,ExterQual_Gd,ExterQual_TA,ExterQual_Ex,ExterQual_Fa,ExterCond_TA,ExterCond_Gd,ExterCond_Fa,ExterCond_Po,ExterCond_Ex,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,Foundation_Wood,Foundation_Slab,Foundation_Stone,BsmtQual_Gd,BsmtQual_TA,BsmtQual_Ex,BsmtQual_NA,BsmtQual_Fa,BsmtCond_TA,BsmtCond_Gd,BsmtCond_NA,BsmtCond_Fa,BsmtCond_Po,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_NA,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_NA,BsmtFinType1_LwQ,BsmtFinSF1,BsmtFinType2_Unf,BsmtFinType2_BLQ,BsmtFinType2_NA,BsmtFinType2_ALQ,BsmtFinType2_Rec,BsmtFinType2_LwQ,BsmtFinType2_GLQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Heating_OthW,Heating_Floor,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_TA,HeatingQC_Fa,HeatingQC_Po,CentralAir_Y,CentralAir_N,Electrical_SBrkr,Electrical_FuseF,Electrical_FuseA,Electrical_FuseP,Electrical_Mix,Electrical_NA,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,TotRmsAbvGrd,Functional_Typ,Functional_Min1,Functional_Maj1,Functional_Min2,Functional_Mod,Functional_Maj2,Functional_Sev,Fireplaces,FireplaceQu_NA,FireplaceQu_TA,FireplaceQu_Gd,FireplaceQu_Fa,FireplaceQu_Ex,FireplaceQu_Po,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_NA,GarageType_Basment,GarageType_2Types,GarageYrBlt,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,GarageFinish_NA,GarageCars,GarageArea,GarageQual_TA,GarageQual_Fa,GarageQual_Gd,GarageQual_NA,GarageQual_Ex,GarageQual_Po,GarageCond_TA,GarageCond_Fa,GarageCond_NA,GarageCond_Gd,GarageCond_Po,GarageCond_Ex,PavedDrive_Y,PavedDrive_N,PavedDrive_P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC_NA,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_NA,Fence_MnPrv,Fence_GdWo,Fence_GdPrv,Fence_MnWw,MiscFeature_NA,MiscFeature_Shed,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_WD,SaleType_New,SaleType_COD,SaleType_ConLD,SaleType_ConLI,SaleType_CWD,SaleType_ConLw,SaleType_Con,SaleType_Oth,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SalePrice,LogSalePrice
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,11200,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1965,1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,906,1,0,0,0,0,0,0,0,134,1040,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1040,0,0,1040,1,0,1,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1965,0,1,0,0,1,384,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129500,11.7714361601217
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,11924,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2005,2006,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,998,1,0,0,0,0,0,0,0,177,1175,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1182,1142,0,2324,1,0,3,0,4,1,0,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2005,0,0,1,0,3,736,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,147,21,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,345000,12.7512996960135
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,12968,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,6,1962,1962,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,737,1,0,0,0,0,0,0,0,175,912,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,912,0,0,912,1,0,1,0,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1962,0,1,0,0,1,352,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,140,0,0,0,176,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144000,11.8775685785581
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91,10652,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,5,2006,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1494,1494,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1494,0,0,1494,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2006,1,0,0,0,3,840,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,160,33,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,2007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,279500,12.5407575715773
15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,10920,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1960,1960,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,733,1,0,0,0,0,0,0,0,520,1253,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1253,0,0,1253,1,0,1,1,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1960,1,0,0,0,1,352,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,213,176,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,157000,11.9640010843304
16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,6120,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,8,1929,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,832,832,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,854,0,0,854,0,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1991,0,1,0,0,2,576,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,48,112,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132000,11.7905572015685
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,11241,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,7,1970,1970,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,180,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,578,1,0,0,0,0,0,0,0,426,1004,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1004,0,0,1004,1,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1970,0,0,1,0,2,480,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,700,3,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,149000,11.9117015849276
18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72,10791,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,5,1967,1967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1296,0,0,1296,0,0,2,0,2,2,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1967,0,1,0,0,2,516,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,500,10,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90000,11.4075649493124
19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66,13695,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,2004,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,646,1,0,0,0,0,0,0,0,468,1114,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1114,0,0,1114,1,0,1,1,3,1,1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2004,0,1,0,0,2,576,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,102,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159000,11.9766594812024
20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,7560,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,6,1958,1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,504,1,0,0,0,0,0,0,0,525,1029,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1339,0,0,1339,0,0,1,0,3,1,0,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1958,0,1,0,0,1,294,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2009,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,139000,11.8422292121128
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101,14215,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2005,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,380,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1158,1158,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1158,1218,0,2376,0,0,3,1,4,1,1,0,0,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2005,1,0,0,0,3,853,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,240,154,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,325300,12.6925031124614
22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,7449,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,7,1930,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,637,637,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1108,0,0,1108,0,0,1,0,3,1,1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1930,0,1,0,0,1,280,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,205,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139400,11.8451027773086
23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,9742,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2002,2002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,281,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1777,1777,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1795,0,0,1795,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2002,1,0,0,0,2,534,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,171,159,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,230000,12.3458345879053
24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44,4224,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,7,1976,1976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,840,1,0,0,0,0,0,0,0,200,1040,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1060,0,0,1060,1,0,1,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1976,0,1,0,0,2,572,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100,110,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129900,11.7745202026587
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,8246,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,8,1968,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,188,0,0,0,1,0,0,0,668,204,1060,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1060,0,0,1060,1,0,1,0,3,1,1,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1968,0,1,0,0,1,270,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,406,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154000,11.9447078813958
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,14230,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,640,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1566,1566,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1600,0,0,1600,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2007,1,0,0,0,3,890,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,56,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256300,12.4541039123522
